set,birdName,filename,height,width,format,mode
train,STEAMER DUCK,159.jpg,224,224,JPEG,RGB
train,STEAMER DUCK,160.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,001.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,002.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,003.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,004.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,005.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,006.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,007.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,008.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,009.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,010.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,011.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,012.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,013.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,014.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,015.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,016.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,017.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,018.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,019.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,020.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,021.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,022.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,023.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,024.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,025.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,026.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,027.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,028.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,029.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,030.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,031.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,032.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,033.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,034.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,035.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,036.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,037.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,038.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,039.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,040.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,041.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,042.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,043.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,044.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,045.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,046.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,047.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,048.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,049.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,050.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,051.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,052.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,053.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,054.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,055.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,056.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,057.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,058.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,059.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,060.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,061.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,062.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,063.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,064.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,065.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,066.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,067.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,068.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,069.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,070.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,071.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,072.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,073.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,074.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,075.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,076.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,077.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,078.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,079.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,080.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,081.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,082.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,083.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,084.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,085.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,086.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,087.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,088.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,089.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,090.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,091.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,092.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,093.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,094.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,095.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,096.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,097.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,098.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,099.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,100.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,101.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,102.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,103.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,104.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,105.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,106.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,107.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,108.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,109.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,110.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,111.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,112.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,113.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,114.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,115.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,116.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,117.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,118.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,119.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,120.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,121.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,122.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,123.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,124.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,125.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,126.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,127.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,128.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,129.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,130.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,131.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,132.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,133.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,134.jpg,224,224,JPEG,RGB
train,STORK BILLED KINGFISHER,135.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,001.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,002.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,003.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,004.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,005.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,006.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,007.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,008.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,009.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,010.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,011.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,012.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,013.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,014.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,015.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,016.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,017.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,018.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,019.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,020.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,021.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,022.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,023.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,024.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,025.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,026.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,027.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,028.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,029.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,030.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,031.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,032.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,033.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,034.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,035.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,036.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,037.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,038.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,039.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,040.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,041.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,042.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,043.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,044.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,045.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,046.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,047.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,048.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,049.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,050.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,051.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,052.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,053.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,054.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,055.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,056.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,057.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,058.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,059.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,060.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,061.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,062.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,063.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,064.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,065.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,066.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,067.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,068.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,069.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,070.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,071.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,072.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,073.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,074.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,075.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,076.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,077.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,078.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,079.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,080.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,081.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,082.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,083.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,084.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,085.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,086.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,087.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,088.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,089.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,090.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,091.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,092.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,093.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,094.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,095.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,096.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,097.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,098.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,099.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,100.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,101.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,102.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,103.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,104.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,105.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,106.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,107.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,108.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,109.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,110.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,111.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,112.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,113.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,114.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,115.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,116.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,117.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,118.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,119.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,120.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,121.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,122.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,123.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,124.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,125.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,126.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,127.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,128.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,129.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,130.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,131.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,132.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,133.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,134.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,135.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,136.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,137.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,138.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,139.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,140.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,141.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,142.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,143.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,144.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,145.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,146.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,147.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,148.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,149.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,150.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,151.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,152.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,153.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,154.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,155.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,156.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,157.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,158.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,159.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,160.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,161.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,162.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,163.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,164.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,165.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,166.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,167.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,168.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,169.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,170.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,171.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,172.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,173.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,174.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,175.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,176.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,177.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,178.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,179.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,180.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,181.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,182.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,183.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,184.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,185.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,186.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,187.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,188.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,189.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,190.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,191.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,192.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,193.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,194.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,195.jpg,224,224,JPEG,RGB
train,STRIATED CARACARA,196.jpg,224,224,JPEG,RGB
train,STRIPED OWL,001.jpg,224,224,JPEG,RGB
train,STRIPED OWL,002.jpg,224,224,JPEG,RGB
train,STRIPED OWL,003.jpg,224,224,JPEG,RGB
train,STRIPED OWL,004.jpg,224,224,JPEG,RGB
train,STRIPED OWL,005.jpg,224,224,JPEG,RGB
train,STRIPED OWL,006.jpg,224,224,JPEG,RGB
train,STRIPED OWL,007.jpg,224,224,JPEG,RGB
train,STRIPED OWL,008.jpg,224,224,JPEG,RGB
train,STRIPED OWL,009.jpg,224,224,JPEG,RGB
train,STRIPED OWL,010.jpg,224,224,JPEG,RGB
train,STRIPED OWL,011.jpg,224,224,JPEG,RGB
train,STRIPED OWL,012.jpg,224,224,JPEG,RGB
train,STRIPED OWL,013.jpg,224,224,JPEG,RGB
train,STRIPED OWL,014.jpg,224,224,JPEG,RGB
train,STRIPED OWL,015.jpg,224,224,JPEG,RGB
train,STRIPED OWL,016.jpg,224,224,JPEG,RGB
train,STRIPED OWL,017.jpg,224,224,JPEG,RGB
train,STRIPED OWL,018.jpg,224,224,JPEG,RGB
train,STRIPED OWL,019.jpg,224,224,JPEG,RGB
train,STRIPED OWL,020.jpg,224,224,JPEG,RGB
train,STRIPED OWL,021.jpg,224,224,JPEG,RGB
train,STRIPED OWL,022.jpg,224,224,JPEG,RGB
train,STRIPED OWL,023.jpg,224,224,JPEG,RGB
train,STRIPED OWL,024.jpg,224,224,JPEG,RGB
train,STRIPED OWL,025.jpg,224,224,JPEG,RGB
train,STRIPED OWL,026.jpg,224,224,JPEG,RGB
train,STRIPED OWL,027.jpg,224,224,JPEG,RGB
train,STRIPED OWL,028.jpg,224,224,JPEG,RGB
train,STRIPED OWL,029.jpg,224,224,JPEG,RGB
train,STRIPED OWL,030.jpg,224,224,JPEG,RGB
train,STRIPED OWL,031.jpg,224,224,JPEG,RGB
train,STRIPED OWL,032.jpg,224,224,JPEG,RGB
train,STRIPED OWL,033.jpg,224,224,JPEG,RGB
train,STRIPED OWL,034.jpg,224,224,JPEG,RGB
train,STRIPED OWL,035.jpg,224,224,JPEG,RGB
train,STRIPED OWL,036.jpg,224,224,JPEG,RGB
train,STRIPED OWL,037.jpg,224,224,JPEG,RGB
train,STRIPED OWL,038.jpg,224,224,JPEG,RGB
train,STRIPED OWL,039.jpg,224,224,JPEG,RGB
train,STRIPED OWL,040.jpg,224,224,JPEG,RGB
train,STRIPED OWL,041.jpg,224,224,JPEG,RGB
train,STRIPED OWL,042.jpg,224,224,JPEG,RGB
train,STRIPED OWL,043.jpg,224,224,JPEG,RGB
train,STRIPED OWL,044.jpg,224,224,JPEG,RGB
train,STRIPED OWL,045.jpg,224,224,JPEG,RGB
train,STRIPED OWL,046.jpg,224,224,JPEG,RGB
train,STRIPED OWL,047.jpg,224,224,JPEG,RGB
train,STRIPED OWL,048.jpg,224,224,JPEG,RGB
train,STRIPED OWL,049.jpg,224,224,JPEG,RGB
train,STRIPED OWL,050.jpg,224,224,JPEG,RGB
train,STRIPED OWL,051.jpg,224,224,JPEG,RGB
train,STRIPED OWL,052.jpg,224,224,JPEG,RGB
train,STRIPED OWL,053.jpg,224,224,JPEG,RGB
train,STRIPED OWL,054.jpg,224,224,JPEG,RGB
train,STRIPED OWL,055.jpg,224,224,JPEG,RGB
train,STRIPED OWL,056.jpg,224,224,JPEG,RGB
train,STRIPED OWL,057.jpg,224,224,JPEG,RGB
train,STRIPED OWL,058.jpg,224,224,JPEG,RGB
train,STRIPED OWL,059.jpg,224,224,JPEG,RGB
train,STRIPED OWL,060.jpg,224,224,JPEG,RGB
train,STRIPED OWL,061.jpg,224,224,JPEG,RGB
train,STRIPED OWL,062.jpg,224,224,JPEG,RGB
train,STRIPED OWL,063.jpg,224,224,JPEG,RGB
train,STRIPED OWL,064.jpg,224,224,JPEG,RGB
train,STRIPED OWL,065.jpg,224,224,JPEG,RGB
train,STRIPED OWL,066.jpg,224,224,JPEG,RGB
train,STRIPED OWL,067.jpg,224,224,JPEG,RGB
train,STRIPED OWL,068.jpg,224,224,JPEG,RGB
train,STRIPED OWL,069.jpg,224,224,JPEG,RGB
train,STRIPED OWL,070.jpg,224,224,JPEG,RGB
train,STRIPED OWL,071.jpg,224,224,JPEG,RGB
train,STRIPED OWL,072.jpg,224,224,JPEG,RGB
train,STRIPED OWL,073.jpg,224,224,JPEG,RGB
train,STRIPED OWL,074.jpg,224,224,JPEG,RGB
train,STRIPED OWL,075.jpg,224,224,JPEG,RGB
train,STRIPED OWL,076.jpg,224,224,JPEG,RGB
train,STRIPED OWL,077.jpg,224,224,JPEG,RGB
train,STRIPED OWL,078.jpg,224,224,JPEG,RGB
train,STRIPED OWL,079.jpg,224,224,JPEG,RGB
train,STRIPED OWL,080.jpg,224,224,JPEG,RGB
train,STRIPED OWL,081.jpg,224,224,JPEG,RGB
train,STRIPED OWL,082.jpg,224,224,JPEG,RGB
train,STRIPED OWL,083.jpg,224,224,JPEG,RGB
train,STRIPED OWL,084.jpg,224,224,JPEG,RGB
train,STRIPED OWL,085.jpg,224,224,JPEG,RGB
train,STRIPED OWL,086.jpg,224,224,JPEG,RGB
train,STRIPED OWL,087.jpg,224,224,JPEG,RGB
train,STRIPED OWL,088.jpg,224,224,JPEG,RGB
train,STRIPED OWL,089.jpg,224,224,JPEG,RGB
train,STRIPED OWL,090.jpg,224,224,JPEG,RGB
train,STRIPED OWL,091.jpg,224,224,JPEG,RGB
train,STRIPED OWL,092.jpg,224,224,JPEG,RGB
